station,valid, tmpc ,  relh ,  mslp ,  p01m ,  vsby
NYC,2013-06-03 11:08,21.70,90.06,M,0.00,6.00
NYC,2013-06-03 11:25,22.20,87.35,M,0.00,10.00
NYC,2013-06-03 11:37,22.80,84.22,M,0.00,9.00
NYC,2013-06-03 11:51,22.80,87.41,1011.10,0.00,9.00
NYC,2013-06-03 12:26,22.80,81.14,M,0.00,10.00
NYC,2013-06-03 12:51,23.30,78.72,1010.40,0.00,10.00
NYC,2013-06-03 13:51,24.40,68.78,1009.90,0.00,10.00
NYC,2013-06-03 14:51,23.90,66.13,1009.90,0.00,10.00
NYC,2013-06-03 15:51,23.30,76.31,1009.60,0.00,9.00
NYC,2013-06-03 16:51,23.30,78.72,1009.10,0.00,9.00
NYC,2013-06-03 17:22,22.20,87.35,M,0.25,1.00
NYC,2013-06-03 17:26,21.10,93.44,M,2.79,0.25
NYC,2013-06-03 17:51,20.60,96.36,1009.30,13.21,0.50
NYC,2013-06-03 17:59,20.60,96.36,M,0.00,2.00
NYC,2013-06-03 18:20,21.10,93.44,M,0.00,4.00
NYC,2013-06-03 18:51,21.10,93.44,1009.70,0.00,5.00
NYC,2013-06-03 19:51,21.10,93.44,1009.90,0.00,4.00
NYC,2013-06-03 20:25,21.70,93.47,M,0.00,2.50
NYC,2013-06-03 20:42,21.10,93.44,M,0.00,5.00
NYC,2013-06-03 20:51,21.10,93.44,1010.20,0.00,5.00
NYC,2013-06-03 21:51,20.60,70.26,1010.90,0.00,10.00
NYC,2013-06-03 22:51,20.00,60.77,1011.30,0.00,10.00
NYC,2013-06-03 23:51,20.00,45.26,1012.00,0.00,10.00
NYC,2013-06-04 00:51,18.90,50.14,1012.80,0.00,10.00
NYC,2013-06-04 01:51,17.80,46.22,1013.10,0.00,10.00
NYC,2013-06-04 02:51,17.20,48.00,1013.60,0.00,10.00
NYC,2013-06-04 03:51,15.60,51.34,1013.60,0.00,10.00
NYC,2013-06-04 04:51,15.00,51.18,1014.20,0.00,10.00
NYC,2013-06-04 05:51,14.40,53.20,1015.00,0.00,10.00
NYC,2013-06-04 06:51,13.90,57.29,1015.60,0.00,10.00
NYC,2013-06-04 07:51,14.40,53.20,1016.10,0.00,10.00
NYC,2013-06-04 08:51,15.00,49.08,1016.50,0.00,10.00
NYC,2013-06-04 09:51,16.10,49.73,1017.20,0.00,10.00
NYC,2013-06-04 10:51,17.80,48.17,1017.20,0.00,10.00
NYC,2013-06-04 11:51,19.40,40.39,1017.20,0.00,10.00
NYC,2013-06-04 12:51,21.10,37.64,1017.00,0.00,10.00
NYC,2013-06-04 13:51,21.10,37.64,1016.30,0.00,10.00
NYC,2013-06-04 14:51,22.20,32.60,1015.90,0.00,10.00
NYC,2013-06-04 15:51,22.80,32.77,1015.80,0.00,10.00
NYC,2013-06-04 16:51,22.80,31.43,1015.80,0.00,10.00
NYC,2013-06-04 17:51,22.80,30.14,1015.90,0.00,10.00
NYC,2013-06-04 18:51,22.80,29.10,1016.20,0.00,10.00
NYC,2013-06-04 19:51,22.20,28.94,1017.00,0.00,10.00
NYC,2013-06-04 20:51,21.10,32.29,1017.80,0.00,10.00
NYC,2013-06-04 21:51,21.10,29.87,1019.00,0.00,10.00
NYC,2013-06-04 22:51,20.00,30.64,1019.30,0.00,10.00
NYC,2013-06-04 23:51,18.90,32.81,1019.70,0.00,10.00
NYC,2013-06-05 00:51,17.20,39.47,1019.80,0.00,10.00
NYC,2013-06-05 01:51,17.20,35.23,1019.80,0.00,10.00
NYC,2013-06-05 02:51,16.70,36.36,1020.00,0.00,10.00
NYC,2013-06-05 03:51,15.00,49.08,1020.30,0.00,10.00
NYC,2013-06-05 04:51,15.60,49.25,1020.40,0.00,10.00
NYC,2013-06-05 05:51,15.00,47.39,1021.20,0.00,10.00
NYC,2013-06-05 06:51,15.00,53.36,1022.00,0.00,10.00
NYC,2013-06-05 07:51,16.70,51.64,1022.70,0.00,10.00
NYC,2013-06-05 08:51,17.20,50.03,1022.80,0.00,10.00
NYC,2013-06-05 09:51,18.30,52.06,1022.90,0.00,10.00
NYC,2013-06-05 10:51,20.00,46.83,1022.60,0.00,10.00
NYC,2013-06-05 11:51,22.20,42.60,1022.00,0.00,10.00
NYC,2013-06-05 12:51,22.80,39.44,1021.40,0.00,10.00
NYC,2013-06-05 13:51,22.20,37.95,1021.10,0.00,10.00
NYC,2013-06-05 14:51,21.70,39.13,1020.60,0.00,10.00
NYC,2013-06-05 15:51,21.10,37.64,1020.40,0.00,10.00
NYC,2013-06-05 16:51,20.00,38.91,1020.90,0.00,10.00
NYC,2013-06-05 17:51,20.00,40.28,1020.60,0.00,10.00
NYC,2013-06-05 18:51,19.40,43.57,1020.50,0.00,10.00
NYC,2013-06-05 19:51,18.30,44.78,1020.40,0.00,10.00
NYC,2013-06-05 20:51,17.80,53.73,1020.40,0.00,10.00
NYC,2013-06-05 21:51,16.70,67.24,1020.90,0.00,10.00
NYC,2013-06-05 22:51,16.10,75.14,1021.10,0.00,10.00
NYC,2013-06-05 23:51,16.10,75.14,1020.80,0.00,10.00
NYC,2013-06-06 00:51,15.60,83.41,1020.80,0.00,10.00
NYC,2013-06-06 01:51,15.00,89.57,1020.40,0.00,8.00
NYC,2013-06-06 02:51,15.00,89.57,1020.70,0.00,6.00
NYC,2013-06-06 03:51,15.00,86.69,1020.50,0.00,6.00
NYC,2013-06-06 04:51,15.60,86.18,1020.50,0.00,6.00
NYC,2013-06-06 05:51,15.60,86.18,1020.20,0.00,5.00
NYC,2013-06-06 05:58,15.60,83.41,M,0.00,6.00
NYC,2013-06-06 06:18,16.10,80.78,M,0.00,5.00
NYC,2013-06-06 06:43,16.10,80.78,M,0.00,6.00
NYC,2013-06-06 06:51,16.10,83.47,1020.50,0.00,5.00
NYC,2013-06-06 07:09,16.10,83.47,M,0.00,6.00
NYC,2013-06-06 07:17,16.10,83.47,M,0.00,6.00
NYC,2013-06-06 07:51,16.70,77.75,1020.50,0.00,6.00
NYC,2013-06-06 08:51,17.80,72.53,1020.30,0.00,6.00
NYC,2013-06-06 09:51,19.40,63.08,1020.00,0.00,10.00
NYC,2013-06-06 10:51,20.60,58.56,1019.80,0.00,10.00
NYC,2013-06-06 11:51,21.10,47.13,1019.60,0.00,10.00
NYC,2013-06-06 12:51,20.60,46.99,1019.10,0.00,10.00
NYC,2013-06-06 13:51,20.60,48.60,1019.00,0.00,10.00
NYC,2013-06-06 14:51,19.40,58.65,1018.90,0.00,10.00
NYC,2013-06-06 15:51,18.90,65.07,1018.50,0.00,10.00
NYC,2013-06-06 16:51,18.90,72.72,1018.20,0.00,10.00
NYC,2013-06-06 17:51,18.90,69.94,1017.70,0.00,10.00
NYC,2013-06-06 18:51,18.30,75.51,1017.70,0.00,10.00
NYC,2013-06-06 19:51,17.80,80.49,1017.60,0.00,10.00
NYC,2013-06-06 20:16,17.80,80.49,M,0.00,9.00
NYC,2013-06-06 20:43,17.20,83.60,M,0.00,9.00
NYC,2013-06-06 20:51,17.20,83.60,1017.20,0.25,8.00
NYC,2013-06-06 21:51,16.70,89.70,1017.30,0.51,8.00
NYC,2013-06-06 22:51,16.10,93.19,1017.40,0.76,7.00
NYC,2013-06-06 23:51,16.10,93.19,1016.50,0.76,6.00
NYC,2013-06-07 00:51,16.10,93.19,1015.70,1.02,7.00
NYC,2013-06-07 01:51,16.10,89.65,1015.20,0.51,8.00
NYC,2013-06-07 02:38,16.10,93.19,M,0.25,8.00
NYC,2013-06-07 02:51,16.10,93.19,1014.80,0.25,6.00
NYC,2013-06-07 03:22,16.10,93.19,M,0.51,4.00
NYC,2013-06-07 03:51,16.10,93.19,1014.10,1.78,3.00
NYC,2013-06-07 04:14,16.10,96.85,M,1.27,2.00
NYC,2013-06-07 04:23,16.70,93.22,M,2.29,1.75
NYC,2013-06-07 04:51,16.70,93.22,1013.60,6.35,1.50
NYC,2013-06-07 05:04,16.70,93.22,M,1.52,2.50
NYC,2013-06-07 05:51,16.10,96.85,1013.60,5.84,2.00
NYC,2013-06-07 06:05,16.10,93.19,M,0.76,3.00
NYC,2013-06-07 06:15,16.10,96.85,M,1.27,2.50
NYC,2013-06-07 06:51,16.10,96.85,1013.30,2.29,4.00
NYC,2013-06-07 07:01,16.10,96.85,M,0.25,1.75
NYC,2013-06-07 07:13,16.10,96.85,M,1.27,1.25
NYC,2013-06-07 07:51,16.10,96.85,1012.80,3.81,1.75
NYC,2013-06-07 07:58,16.10,96.85,M,0.51,2.00
NYC,2013-06-07 08:18,16.10,96.85,M,1.27,1.75
NYC,2013-06-07 08:27,16.10,96.85,M,1.52,2.00
NYC,2013-06-07 08:51,16.10,93.19,1012.70,2.29,1.75
NYC,2013-06-07 09:51,16.70,93.22,1012.50,3.05,2.00
NYC,2013-06-07 09:58,16.70,96.25,M,0.51,2.00
NYC,2013-06-07 10:36,17.20,93.25,M,1.78,4.00
NYC,2013-06-07 10:51,17.20,93.25,1011.90,2.03,4.00
NYC,2013-06-07 11:02,17.20,93.25,M,0.51,2.00
NYC,2013-06-07 11:16,17.20,93.25,M,0.76,3.00
NYC,2013-06-07 11:23,17.20,93.25,M,0.76,1.75
NYC,2013-06-07 11:46,17.00,93.83,M,1.78,2.50
NYC,2013-06-07 11:51,17.20,93.25,1011.80,2.03,3.00
NYC,2013-06-07 12:00,17.20,93.25,M,0.51,2.00
NYC,2013-06-07 12:15,17.20,93.25,M,1.52,1.75
NYC,2013-06-07 12:38,16.70,96.25,M,3.81,2.00
NYC,2013-06-07 12:51,17.20,93.25,1011.30,4.32,2.50
NYC,2013-06-07 13:26,16.70,96.25,M,2.03,1.50
NYC,2013-06-07 13:51,16.70,96.25,1010.80,3.81,2.00
NYC,2013-06-07 14:51,16.70,93.22,1010.20,3.30,2.50
NYC,2013-06-07 15:01,16.10,96.85,M,0.51,3.00
NYC,2013-06-07 15:40,16.10,93.19,M,1.78,2.00
NYC,2013-06-07 15:51,16.10,93.19,1009.30,2.54,2.00
NYC,2013-06-07 15:58,16.10,93.19,M,0.51,1.25
NYC,2013-06-07 16:16,16.10,93.19,M,1.52,2.50
NYC,2013-06-07 16:40,15.60,96.22,M,3.30,1.75
NYC,2013-06-07 16:51,15.60,96.22,1007.90,4.06,1.50
NYC,2013-06-07 17:09,15.60,96.22,M,1.27,2.00
NYC,2013-06-07 17:22,15.60,92.56,M,2.29,1.75
NYC,2013-06-07 17:32,15.60,92.56,M,2.79,3.00
NYC,2013-06-07 17:51,15.00,96.20,1007.20,2.79,7.00
NYC,2013-06-07 18:25,15.00,96.20,M,1.02,1.75
NYC,2013-06-07 18:44,15.00,93.13,M,2.03,2.50
NYC,2013-06-07 18:51,15.00,93.13,1007.10,2.79,1.50
NYC,2013-06-07 19:08,15.00,93.13,M,3.56,0.50
NYC,2013-06-07 19:18,15.00,96.20,M,4.83,2.00
NYC,2013-06-07 19:26,15.00,93.13,M,5.08,3.00
NYC,2013-06-07 19:31,15.00,93.13,M,5.33,1.75
NYC,2013-06-07 19:44,15.00,96.20,M,7.87,0.50
NYC,2013-06-07 19:51,15.00,96.20,1006.30,8.38,1.75
NYC,2013-06-07 19:58,15.00,96.20,M,0.25,2.00
NYC,2013-06-07 20:27,15.60,92.56,M,2.54,4.00
NYC,2013-06-07 20:35,15.60,92.56,M,3.30,1.75
NYC,2013-06-07 20:51,15.60,96.22,1005.90,6.60,3.00
NYC,2013-06-07 20:55,15.60,96.22,M,0.25,1.75
NYC,2013-06-07 21:25,15.60,92.56,M,8.64,3.00
NYC,2013-06-07 21:44,15.60,96.22,M,9.65,1.75
NYC,2013-06-07 21:51,15.60,96.22,1005.30,10.92,1.50
NYC,2013-06-07 22:51,15.60,96.22,1004.70,15.24,1.25
NYC,2013-06-07 23:04,15.60,96.22,M,1.27,2.00
NYC,2013-06-07 23:27,15.60,96.22,M,2.54,3.00
NYC,2013-06-07 23:48,16.00,93.79,M,3.56,1.75
NYC,2013-06-07 23:51,15.60,96.22,1003.50,3.81,1.75
NYC,2013-06-08 00:24,15.60,92.56,M,2.79,2.50
NYC,2013-06-08 00:35,15.60,92.56,M,4.83,1.50
NYC,2013-06-08 00:51,15.00,96.20,1002.60,6.60,2.00
NYC,2013-06-08 01:15,15.00,96.20,M,1.27,1.50
NYC,2013-06-08 01:51,15.00,96.20,1001.90,8.89,1.75
NYC,2013-06-08 02:08,15.00,93.13,M,2.54,3.00
NYC,2013-06-08 02:26,15.00,93.13,M,3.30,2.50
NYC,2013-06-08 02:38,14.40,93.10,M,3.56,5.00
NYC,2013-06-08 02:51,14.40,96.81,1001.70,3.56,6.00
NYC,2013-06-08 03:51,13.90,93.08,1002.60,0.00,4.00
NYC,2013-06-08 04:51,13.90,93.08,1004.10,0.00,10.00
NYC,2013-06-08 05:06,13.90,93.08,M,0.00,10.00
NYC,2013-06-08 05:25,13.90,93.08,M,0.00,10.00
NYC,2013-06-08 05:51,13.90,93.08,1006.00,0.00,10.00
NYC,2013-06-08 06:04,13.90,89.48,M,0.00,10.00
NYC,2013-06-08 06:44,14.40,90.11,M,0.00,10.00
NYC,2013-06-08 06:51,14.40,90.11,1007.90,0.00,10.00
NYC,2013-06-08 07:51,15.60,89.61,1009.40,0.00,10.00
NYC,2013-06-08 08:51,17.20,83.60,1010.20,0.00,10.00
NYC,2013-06-08 09:51,19.40,78.66,1010.60,0.00,10.00
NYC,2013-06-08 10:51,22.20,68.35,1011.70,0.00,10.00
NYC,2013-06-08 11:51,22.80,65.90,1012.20,0.00,10.00
NYC,2013-06-08 12:51,23.30,68.57,1012.60,0.00,10.00
NYC,2013-06-08 13:51,23.30,63.94,1012.70,0.00,10.00
NYC,2013-06-08 14:51,22.80,65.90,1012.60,0.00,10.00
NYC,2013-06-08 15:51,22.80,65.90,1013.00,0.00,10.00
NYC,2013-06-08 16:51,23.30,63.94,1013.40,0.00,10.00
NYC,2013-06-08 17:51,23.30,66.43,1014.00,0.00,10.00
NYC,2013-06-08 18:51,23.30,66.43,1014.60,0.00,10.00
NYC,2013-06-08 19:51,23.30,59.58,1015.10,0.00,10.00
NYC,2013-06-08 20:51,22.20,66.20,1015.40,0.00,10.00
NYC,2013-06-08 21:51,21.10,68.13,1016.40,0.00,10.00
NYC,2013-06-08 22:51,21.10,68.13,1017.20,0.00,10.00
NYC,2013-06-08 23:51,20.60,67.59,1017.40,0.00,10.00
NYC,2013-06-09 00:51,20.60,67.59,1018.10,0.00,10.00
NYC,2013-06-09 01:51,19.40,78.66,1018.50,0.00,10.00
NYC,2013-06-09 02:51,18.90,78.08,1018.50,0.00,10.00
NYC,2013-06-09 03:51,18.90,78.08,1018.70,0.00,10.00
NYC,2013-06-09 04:51,18.30,77.99,1019.40,0.00,10.00
NYC,2013-06-09 05:51,17.20,83.60,1020.30,0.00,10.00
NYC,2013-06-09 06:51,17.80,83.66,1020.90,0.00,10.00
NYC,2013-06-09 07:51,19.40,70.49,1021.30,0.00,10.00
NYC,2013-06-09 08:51,20.60,60.91,1021.70,0.00,10.00
NYC,2013-06-09 09:51,21.70,56.93,1021.70,0.00,10.00
NYC,2013-06-09 10:51,23.30,49.66,1021.40,0.00,10.00
NYC,2013-06-09 11:51,24.40,48.34,1021.30,0.00,10.00
NYC,2013-06-09 12:51,25.60,46.49,1020.80,0.00,10.00
NYC,2013-06-09 13:51,26.10,50.39,1020.50,0.00,10.00
NYC,2013-06-09 14:51,26.10,46.93,1020.30,0.00,10.00
NYC,2013-06-09 15:51,26.70,43.56,1019.90,0.00,10.00
NYC,2013-06-09 16:51,26.10,46.93,1019.60,0.00,10.00
NYC,2013-06-09 17:51,25.00,51.76,1019.70,0.00,10.00
NYC,2013-06-09 18:51,24.40,53.65,1020.10,0.00,10.00
NYC,2013-06-09 19:51,23.90,55.28,1020.60,0.00,10.00
NYC,2013-06-09 20:51,22.80,59.08,1020.80,0.00,10.00
NYC,2013-06-09 21:51,22.20,63.70,1021.30,0.00,10.00
NYC,2013-06-09 22:51,21.70,68.25,1021.40,0.00,10.00
NYC,2013-06-09 23:51,21.10,70.81,1021.00,0.00,9.00
NYC,2013-06-10 00:51,21.70,70.47,1021.00,0.00,9.00
NYC,2013-06-10 01:51,20.60,78.33,1021.00,0.00,8.00
NYC,2013-06-10 02:51,20.60,78.33,1020.90,0.00,7.00
NYC,2013-06-10 03:51,20.00,81.29,1020.60,0.00,7.00
NYC,2013-06-10 04:51,19.40,84.38,1020.60,0.00,6.00
NYC,2013-06-10 05:51,19.40,84.38,1020.60,0.00,4.00
NYC,2013-06-10 06:51,19.40,84.38,1020.60,0.00,4.00
NYC,2013-06-10 07:51,20.00,81.29,1020.40,0.00,5.00
NYC,2013-06-10 08:51,20.60,80.86,1020.50,0.00,4.00
NYC,2013-06-10 09:51,20.60,83.98,1019.80,0.00,4.00
NYC,2013-06-10 10:51,20.60,83.98,1019.80,0.00,4.00
NYC,2013-06-10 10:59,20.60,86.66,M,0.51,1.75
NYC,2013-06-10 11:08,20.00,93.38,M,1.27,1.00
NYC,2013-06-10 11:13,20.00,93.38,M,2.03,0.75
NYC,2013-06-10 11:22,19.40,93.35,M,3.05,1.00
NYC,2013-06-10 11:33,19.40,93.35,M,4.06,0.75
NYC,2013-06-10 11:51,19.40,93.35,1019.80,5.84,1.50
NYC,2013-06-10 12:05,18.90,93.33,M,1.27,1.00
NYC,2013-06-10 12:09,18.90,89.86,M,1.78,0.75
NYC,2013-06-10 12:19,18.90,93.33,M,3.56,0.75
NYC,2013-06-10 12:28,18.90,93.33,M,3.81,1.25
NYC,2013-06-10 12:43,18.90,93.33,M,4.06,2.00
NYC,2013-06-10 12:51,18.90,89.86,1019.10,4.06,2.00
NYC,2013-06-10 13:06,18.30,90.39,M,0.00,4.00
NYC,2013-06-10 13:33,18.30,90.39,M,0.00,4.00
NYC,2013-06-10 13:39,18.30,90.39,M,0.00,1.50
NYC,2013-06-10 13:47,18.00,93.88,M,2.79,0.50
NYC,2013-06-10 13:51,18.30,93.30,1018.00,3.30,0.75
NYC,2013-06-10 13:59,18.30,93.30,M,0.25,1.75
NYC,2013-06-10 14:16,18.30,93.30,M,1.02,2.00
NYC,2013-06-10 14:19,18.30,93.30,M,1.02,3.00
NYC,2013-06-10 14:27,18.30,93.30,M,1.02,2.50
NYC,2013-06-10 14:34,18.30,93.30,M,1.27,3.00
NYC,2013-06-10 14:51,18.30,93.30,1017.10,1.27,4.00
NYC,2013-06-10 15:16,18.30,93.30,M,0.25,5.00
NYC,2013-06-10 15:51,18.30,93.30,1016.10,0.76,3.00
NYC,2013-06-10 16:09,18.30,93.30,M,0.76,1.75
NYC,2013-06-10 16:25,18.30,93.30,M,2.29,1.50
NYC,2013-06-10 16:51,17.80,96.28,1015.30,4.06,1.75
NYC,2013-06-10 17:10,17.80,96.28,M,0.76,2.50
NYC,2013-06-10 17:18,17.80,96.28,M,0.76,4.00
NYC,2013-06-10 17:51,18.30,93.30,1014.30,1.27,4.00
NYC,2013-06-10 17:59,18.30,93.30,M,0.00,1.50
NYC,2013-06-10 18:16,18.30,93.30,M,1.27,2.50
NYC,2013-06-10 18:46,18.00,93.88,M,1.52,1.75
NYC,2013-06-10 18:51,18.30,93.30,1014.10,1.78,1.50
NYC,2013-06-10 19:20,18.30,93.30,M,1.27,2.00
NYC,2013-06-10 19:30,18.30,93.30,M,1.78,1.75
NYC,2013-06-10 19:51,18.30,93.30,1013.20,2.54,1.50
NYC,2013-06-10 20:07,17.80,96.28,M,0.76,1.25
NYC,2013-06-10 20:22,17.80,96.28,M,1.27,2.00
NYC,2013-06-10 20:31,17.80,96.28,M,2.29,1.75
NYC,2013-06-10 20:40,17.80,93.28,M,2.79,2.50
NYC,2013-06-10 20:51,17.80,93.28,1012.30,3.56,2.50
NYC,2013-06-10 21:30,17.20,93.25,M,1.52,4.00
NYC,2013-06-10 21:51,17.20,93.25,1012.00,1.52,4.00
NYC,2013-06-10 22:06,17.20,93.25,M,0.00,2.00
NYC,2013-06-10 22:23,16.70,96.25,M,0.00,1.75
NYC,2013-06-10 22:51,17.20,93.25,1011.70,0.00,2.00
NYC,2013-06-10 23:19,17.20,96.88,M,0.00,1.25
NYC,2013-06-10 23:41,17.20,96.88,M,2.54,0.75
NYC,2013-06-10 23:51,17.20,96.88,1010.40,4.06,1.75
NYC,2013-06-11 00:51,17.80,93.28,1009.20,1.02,3.00
NYC,2013-06-11 01:08,17.80,93.28,M,0.00,2.50
NYC,2013-06-11 01:21,17.80,93.28,M,0.00,3.00
NYC,2013-06-11 01:34,17.80,96.28,M,0.00,2.00
NYC,2013-06-11 02:07,18.30,93.30,M,0.00,2.00
NYC,2013-06-11 02:20,18.30,93.30,M,0.00,2.00
NYC,2013-06-11 02:51,18.30,93.30,1007.40,0.25,1.50
NYC,2013-06-11 03:31,18.30,96.90,M,1.52,2.00
NYC,2013-06-11 03:38,18.30,96.90,M,1.78,1.75
NYC,2013-06-11 03:43,18.30,96.90,M,1.78,3.00
NYC,2013-06-11 03:51,18.30,96.90,1007.00,1.78,2.00
NYC,2013-06-11 03:58,18.90,93.33,M,0.00,1.75
NYC,2013-06-11 04:01,18.90,93.33,M,0.00,3.00
NYC,2013-06-11 04:42,18.90,96.31,M,0.00,5.00
NYC,2013-06-11 04:51,19.40,93.35,1006.80,0.00,5.00
NYC,2013-06-11 05:24,20.00,93.38,M,0.00,6.00
NYC,2013-06-11 05:51,20.00,93.38,1006.80,0.00,5.00
NYC,2013-06-11 06:18,20.00,96.34,M,0.00,6.00
NYC,2013-06-11 06:51,20.60,92.83,1007.00,0.00,5.00
NYC,2013-06-11 07:51,20.60,92.83,1007.00,0.00,5.00
NYC,2013-06-11 08:24,20.60,89.98,M,0.00,6.00
NYC,2013-06-11 08:51,21.10,87.26,1007.10,0.00,6.00
NYC,2013-06-11 09:18,21.70,84.10,M,0.00,7.00
NYC,2013-06-11 09:49,22.00,83.09,M,0.00,8.00
NYC,2013-06-11 09:51,22.20,81.57,1006.80,0.00,8.00
NYC,2013-06-11 10:17,22.80,78.65,M,0.00,8.00
NYC,2013-06-11 10:51,23.30,73.49,1006.40,0.00,8.00
NYC,2013-06-11 11:51,24.40,68.78,1005.90,0.00,9.00
NYC,2013-06-11 12:51,25.00,59.98,1005.50,0.00,9.00
NYC,2013-06-11 13:51,25.00,59.98,1004.40,0.00,9.00
NYC,2013-06-11 14:51,23.90,66.13,1004.20,0.00,7.00
NYC,2013-06-11 15:51,23.30,73.49,1003.60,0.00,9.00
NYC,2013-06-11 16:51,25.00,59.98,1003.30,0.00,10.00
NYC,2013-06-11 17:51,25.60,59.74,1002.80,0.00,10.00
NYC,2013-06-11 18:51,23.30,63.94,1003.70,0.00,10.00
NYC,2013-06-11 19:51,23.90,61.66,1004.20,0.00,10.00
NYC,2013-06-11 20:51,23.30,59.58,1004.70,0.00,10.00
NYC,2013-06-11 21:51,22.80,61.41,1005.70,0.00,10.00
NYC,2013-06-11 22:51,22.20,59.32,1006.10,0.00,10.00
NYC,2013-06-11 23:51,21.10,63.45,1006.40,0.00,10.00
NYC,2013-06-12 00:51,21.10,61.02,1006.40,0.00,10.00
NYC,2013-06-12 01:51,21.10,61.02,1006.20,0.00,10.00
NYC,2013-06-12 02:51,21.10,68.13,1006.00,0.00,10.00
NYC,2013-06-12 03:51,20.60,70.26,1006.20,0.00,10.00
NYC,2013-06-12 04:51,20.00,65.31,1006.70,0.00,10.00
NYC,2013-06-12 05:51,18.90,56.23,1007.50,0.00,10.00
NYC,2013-06-12 06:51,18.30,58.39,1007.80,0.00,10.00
NYC,2013-06-12 07:51,18.30,58.39,1008.30,0.00,10.00
NYC,2013-06-12 08:51,18.90,56.23,1008.50,0.00,9.00
NYC,2013-06-12 09:51,19.40,54.51,1008.70,0.00,10.00
NYC,2013-06-12 10:51,21.10,51.07,1008.90,0.00,10.00
NYC,2013-06-12 11:51,21.70,49.23,1009.00,0.00,10.00
NYC,2013-06-12 12:51,23.30,46.17,1009.10,0.00,10.00
NYC,2013-06-12 13:51,23.90,44.53,1009.30,0.00,9.00
NYC,2013-06-12 14:51,23.90,46.34,1009.50,0.00,9.00
NYC,2013-06-12 15:51,23.90,44.53,1009.20,0.00,10.00
NYC,2013-06-12 16:51,23.90,39.75,1009.20,0.00,10.00
NYC,2013-06-12 17:51,23.30,42.91,1009.80,0.00,10.00
NYC,2013-06-12 18:51,23.30,42.91,1009.70,0.00,9.00
NYC,2013-06-12 19:51,22.80,44.23,1010.40,0.00,10.00
NYC,2013-06-12 20:51,22.80,44.23,1010.70,0.00,10.00
NYC,2013-06-12 21:51,21.70,47.29,1010.80,0.00,9.00
NYC,2013-06-12 22:51,20.60,50.60,1010.40,0.00,10.00
NYC,2013-06-12 23:51,20.00,52.51,1010.20,0.00,10.00
NYC,2013-06-13 00:51,20.00,54.66,1010.50,0.00,9.00
NYC,2013-06-13 01:51,19.40,56.73,1009.60,0.00,10.00
NYC,2013-06-13 02:51,19.40,58.65,1009.30,0.00,10.00
NYC,2013-06-13 03:51,19.40,61.03,1009.40,0.00,10.00
NYC,2013-06-13 04:51,20.00,58.80,1008.70,0.00,10.00
NYC,2013-06-13 05:51,20.00,60.77,1009.00,0.00,10.00
NYC,2013-06-13 06:51,18.90,69.94,1007.80,0.00,10.00
NYC,2013-06-13 07:51,18.90,69.94,1007.70,0.00,10.00
NYC,2013-06-13 08:51,17.80,86.95,1007.30,0.76,10.00
NYC,2013-06-13 09:51,17.80,83.66,1007.50,0.00,4.00
NYC,2013-06-13 09:57,17.20,86.90,M,0.51,1.75
NYC,2013-06-13 10:07,17.20,90.31,M,1.52,3.00
NYC,2013-06-13 10:51,17.20,86.90,1004.80,1.78,4.00
NYC,2013-06-13 10:58,16.70,89.70,M,0.76,1.75
NYC,2013-06-13 11:15,16.10,96.85,M,5.08,0.25
NYC,2013-06-13 11:30,16.10,93.19,M,12.45,3.00
NYC,2013-06-13 11:51,16.10,93.19,1004.90,12.45,8.00
NYC,2013-06-13 12:51,16.70,86.29,1003.60,0.00,9.00
NYC,2013-06-13 13:51,16.70,83.54,1002.70,0.00,9.00
NYC,2013-06-13 14:31,17.20,83.60,M,0.00,6.00
NYC,2013-06-13 14:51,16.70,86.29,1001.70,0.00,7.00
NYC,2013-06-13 15:51,17.20,83.60,1001.60,0.00,8.00
NYC,2013-06-13 16:51,18.30,81.07,999.70,0.00,8.00
NYC,2013-06-13 17:51,18.30,84.26,999.00,0.00,7.00
NYC,2013-06-13 18:51,17.80,86.95,998.20,0.00,6.00
NYC,2013-06-13 19:16,17.80,86.95,M,0.00,4.00
NYC,2013-06-13 19:28,17.20,93.25,M,0.51,2.00
NYC,2013-06-13 19:48,17.00,93.83,M,1.02,3.00
NYC,2013-06-13 19:51,16.70,96.25,999.00,1.27,2.50
NYC,2013-06-13 20:01,16.70,93.22,M,2.29,1.00
NYC,2013-06-13 20:12,16.70,93.22,M,5.08,1.50
NYC,2013-06-13 20:16,16.70,93.22,M,5.33,3.00
NYC,2013-06-13 20:30,16.10,96.85,M,5.59,9.00
NYC,2013-06-13 20:51,16.10,93.19,998.60,6.86,3.00
NYC,2013-06-13 21:40,14.40,96.81,M,2.03,4.00
NYC,2013-06-13 21:51,14.40,93.10,999.30,2.79,4.00
NYC,2013-06-13 22:51,13.90,93.08,998.80,2.03,6.00
NYC,2013-06-13 23:51,13.30,93.05,999.30,1.27,8.00
NYC,2013-06-14 00:41,13.30,93.05,M,1.02,2.50
NYC,2013-06-14 00:51,12.80,93.02,1000.70,2.03,2.00
NYC,2013-06-14 01:09,12.80,93.02,M,2.29,1.75
NYC,2013-06-14 01:17,12.20,96.76,M,3.05,2.00
NYC,2013-06-14 01:51,12.80,93.02,1001.50,5.84,2.50
NYC,2013-06-14 01:59,12.20,96.76,M,0.51,3.00
